time_stamp,latitude,longitude,height,speed,sensor_time_counter
1726037739.323932,35.45162557,139.63666754,42.539322,nan,0
1726037739.333756,35.45162537,139.63666800,42.538836,nan,0
1726037739.343919,35.45162517,139.63666846,42.538312,nan,0
1726037739.353401,35.45162497,139.63666891,42.537754,nan,0
1726037739.362400,35.45162477,139.63666937,42.537175,nan,0
1726037739.372214,35.45162457,139.63666982,42.536578,nan,0
1726037739.382376,35.45162437,139.63667028,42.535964,nan,0
1726037739.392380,35.45162417,139.63667074,42.535337,nan,0
1726037739.401910,35.45162398,139.63667119,42.534695,nan,0
1726037739.413960,35.45162378,139.63667165,42.534037,nan,0
1726037739.423746,35.45162358,139.63667210,42.533375,nan,0
1726037739.433908,35.45162338,139.63667256,42.532724,nan,0
1726037739.443738,35.45162318,139.63667301,42.532081,nan,0
1726037739.453560,35.45162299,139.63667347,42.531430,nan,0
1726037739.462591,35.45162279,139.63667392,42.530768,nan,0
1726037739.472334,35.45162259,139.63667438,42.530108,nan,0
1726037739.482355,35.45162239,139.63667483,42.529460,nan,0
1726037739.492178,35.45162220,139.63667528,42.528829,nan,0
1726037739.502329,35.45162200,139.63667574,42.528213,nan,0
1726037739.514000,35.45162180,139.63667619,42.527606,nan,0
1726037739.525179,35.45162160,139.63667665,42.527002,nan,0
1726037739.536668,35.45162137,139.63667709,42.548285,nan,0
1726037739.543916,35.45162117,139.63667755,42.547669,nan,0
1726037739.553663,35.45162098,139.63667800,42.547042,nan,0
1726037739.562208,35.45162078,139.63667845,42.546421,nan,0
1726037739.572047,35.45162058,139.63667891,42.545811,nan,0
1726037739.582199,35.45162038,139.63667936,42.545205,nan,0
1726037739.592397,35.45162019,139.63667981,42.544590,nan,0
1726037739.602218,35.45161999,139.63668027,42.543966,nan,0
1726037739.613776,35.45161979,139.63668072,42.543337,nan,0
1726037739.623227,35.45161960,139.63668117,42.542698,nan,0
1726037739.633769,35.45161940,139.63668162,42.542049,nan,0
1726037739.643824,35.45161920,139.63668208,42.541404,nan,0
1726037739.653674,35.45161900,139.63668253,42.540767,nan,0
1726037739.662275,35.45161880,139.63668298,42.540125,nan,0
1726037739.671803,35.45161861,139.63668343,42.539464,nan,0
1726037739.682320,35.45161841,139.63668388,42.538781,nan,0
1726037739.692106,35.45161821,139.63668433,42.538077,nan,0
1726037739.702272,35.45161801,139.63668478,42.537369,nan,0
1726037739.713496,35.45161782,139.63668523,42.536673,nan,0
1726037739.723509,35.45161762,139.63668568,42.535979,nan,0
1726037739.733644,35.45161742,139.63668613,42.535276,nan,0
1726037739.743556,35.45161722,139.63668658,42.534561,nan,0
1726037739.753672,35.45161703,139.63668703,42.533829,nan,0
1726037739.762124,35.45161683,139.63668748,42.533070,nan,0
1726037739.771945,35.45161663,139.63668793,42.532294,nan,0
1726037739.782158,35.45161643,139.63668838,42.531519,nan,0
1726037739.792382,35.45161624,139.63668883,42.530748,nan,0
1726037739.802123,35.45161604,139.63668928,42.529970,nan,0
1726037739.813749,35.45161584,139.63668973,42.529176,nan,0
1726037739.823272,35.45161565,139.63669019,42.528367,nan,0
1726037739.833500,35.45161545,139.63669064,42.527552,nan,0
1726037739.843867,35.45161526,139.63669109,42.526738,nan,0
1726037739.853666,35.45161506,139.63669154,42.525924,nan,0
1726037739.863485,35.45161487,139.63669199,42.525102,nan,0
1726037739.871820,35.45161467,139.63669244,42.524273,nan,0
1726037739.882302,35.45161448,139.63669289,42.523451,nan,0
1726037739.892106,35.45161428,139.63669334,42.522643,nan,0
1726037739.902380,35.45161409,139.63669379,42.521851,nan,0
1726037739.913772,35.45161390,139.63669424,42.521076,nan,0
1726037739.923461,35.45161370,139.63669469,42.520322,nan,0
1726037739.933320,35.45161351,139.63669514,42.519594,nan,0
1726037739.943472,35.45161331,139.63669559,42.518886,nan,0
1726037739.953931,35.45161312,139.63669604,42.518202,nan,0
1726037739.962574,35.45161292,139.63669649,42.517560,nan,0
1726037739.972480,35.45161273,139.63669693,42.516966,nan,0
1726037739.981753,35.45161253,139.63669738,42.516412,nan,0
1726037739.992386,35.45161234,139.63669783,42.515889,nan,0
1726037740.002384,35.45161214,139.63669828,42.515408,nan,0
1726037740.014616,35.45161194,139.63669873,42.514982,nan,0
1726037740.023687,35.45161175,139.63669918,42.514599,nan,0
1726037740.033106,35.45161155,139.63669962,42.514237,nan,0
1726037740.046527,35.45161128,139.63670104,42.521053,nan,0
1726037740.053675,35.45161109,139.63670149,42.520724,nan,0
1726037740.063651,35.45161089,139.63670194,42.520425,nan,0
1726037740.072181,35.45161070,139.63670239,42.520129,nan,0
1726037740.081898,35.45161050,139.63670283,42.519806,nan,0
1726037740.092381,35.45161031,139.63670328,42.519467,nan,0
1726037740.102270,35.45161011,139.63670373,42.519143,nan,0
1726037740.113901,35.45160992,139.63670418,42.518851,nan,0
1726037740.123730,35.45160972,139.63670462,42.518578,nan,0
1726037740.133485,35.45160952,139.63670507,42.518304,nan,0
1726037740.143734,35.45160933,139.63670552,42.518011,nan,0
1726037740.153919,35.45160913,139.63670596,42.517702,nan,0
1726037740.163432,35.45160894,139.63670641,42.517385,nan,0
1726037740.172375,35.45160875,139.63670686,42.517064,nan,0
1726037740.182357,35.45160855,139.63670730,42.516752,nan,0
1726037740.191708,35.45160836,139.63670775,42.516477,nan,0
1726037740.202463,35.45160816,139.63670820,42.516241,nan,0
1726037740.213903,35.45160797,139.63670864,42.516010,nan,0
1726037740.223918,35.45160778,139.63670909,42.515751,nan,0
1726037740.233731,35.45160758,139.63670954,42.515473,nan,0
1726037740.243471,35.45160739,139.63670998,42.515202,nan,0
1726037740.253755,35.45160720,139.63671043,42.514945,nan,0
1726037740.263660,35.45160701,139.63671087,42.514697,nan,0
1726037740.272468,35.45160681,139.63671132,42.514446,nan,0
1726037740.282306,35.45160662,139.63671176,42.514181,nan,0
1726037740.292096,35.45160643,139.63671221,42.513897,nan,0
1726037740.302305,35.45160624,139.63671265,42.513592,nan,0
1726037740.313915,35.45160604,139.63671310,42.513255,nan,0
1726037740.323769,35.45160585,139.63671354,42.512890,nan,0
1726037740.333925,35.45160566,139.63671399,42.512521,nan,0
1726037740.343400,35.45160547,139.63671443,42.512150,nan,0
1726037740.353899,35.45160527,139.63671488,42.511747,nan,0
1726037740.362744,35.45160508,139.63671532,42.511300,nan,0
1726037740.372210,35.45160489,139.63671576,42.510830,nan,0
1726037740.382341,35.45160470,139.63671621,42.510347,nan,0
1726037740.392135,35.45160451,139.63671665,42.509860,nan,0
1726037740.402018,35.45160431,139.63671709,42.509372,nan,0
1726037740.413760,35.45160412,139.63671754,42.508864,nan,0
1726037740.423927,35.45160393,139.63671798,42.508332,nan,0
1726037740.433755,35.45160374,139.63671842,42.507799,nan,0
1726037740.444085,35.45160355,139.63671887,42.507278,nan,0
1726037740.453574,35.45160336,139.63671931,42.506752,nan,0
1726037740.463339,35.45160316,139.63671975,42.506213,nan,0
1726037740.472374,35.45160297,139.63672019,42.505660,nan,0
1726037740.482166,35.45160278,139.63672064,42.505088,nan,0
1726037740.492377,35.45160259,139.63672108,42.504502,nan,0
1726037740.501864,35.45160240,139.63672152,42.503902,nan,0
1726037740.514525,35.45160221,139.63672196,42.503291,nan,0
1726037740.525009,35.45160202,139.63672241,42.502690,nan,0
1726037740.536898,35.45160182,139.63672284,42.538766,nan,0
1726037740.543931,35.45160163,139.63672328,42.538223,nan,0
1726037740.553392,35.45160144,139.63672372,42.537671,nan,0
1726037740.562963,35.45160125,139.63672416,42.537108,nan,0
1726037740.572340,35.45160106,139.63672461,42.536545,nan,0
1726037740.582436,35.45160087,139.63672505,42.535998,nan,0
1726037740.592182,35.45160068,139.63672549,42.535488,nan,0
1726037740.602340,35.45160049,139.63672593,42.535020,nan,0
1726037740.613444,35.45160030,139.63672637,42.534583,nan,0
1726037740.623907,35.45160011,139.63672681,42.534176,nan,0
1726037740.633913,35.45159992,139.63672725,42.533793,nan,0
1726037740.643790,35.45159973,139.63672770,42.533425,nan,0
1726037740.653924,35.45159955,139.63672814,42.533072,nan,0
1726037740.663403,35.45159936,139.63672858,42.532747,nan,0
1726037740.672431,35.45159917,139.63672902,42.532460,nan,0
1726037740.682158,35.45159898,139.63672946,42.532211,nan,0
1726037740.692384,35.45159880,139.63672991,42.531981,nan,0
1726037740.702437,35.45159861,139.63673035,42.531755,nan,0
1726037740.713419,35.45159842,139.63673079,42.531527,nan,0
1726037740.723908,35.45159824,139.63673123,42.531305,nan,0
1726037740.733756,35.45159805,139.63673167,42.531111,nan,0
1726037740.743912,35.45159786,139.63673212,42.530945,nan,0
1726037740.753765,35.45159767,139.63673256,42.530796,nan,0
1726037740.762604,35.45159749,139.63673300,42.530661,nan,0
1726037740.772251,35.45159730,139.63673344,42.530545,nan,0
1726037740.782354,35.45159712,139.63673388,42.530430,nan,0
1726037740.792359,35.45159693,139.63673432,42.530304,nan,0
1726037740.802186,35.45159674,139.63673476,42.530171,nan,0
1726037740.814049,35.45159656,139.63673521,42.530032,nan,0
1726037740.823405,35.45159637,139.63673565,42.529873,nan,0
1726037740.833931,35.45159618,139.63673609,42.529698,nan,0
1726037740.843741,35.45159600,139.63673653,42.529516,nan,0
1726037740.853917,35.45159581,139.63673696,42.529327,nan,0
1726037740.863322,35.45159562,139.63673740,42.529147,nan,0
1726037740.872068,35.45159544,139.63673784,42.528975,nan,0
1726037740.882355,35.45159525,139.63673828,42.528796,nan,0
1726037740.892160,35.45159506,139.63673872,42.528606,nan,0
1726037740.902377,35.45159487,139.63673916,42.528406,nan,0
1726037740.913728,35.45159468,139.63673959,42.528197,nan,0
1726037740.923593,35.45159449,139.63674003,42.527977,nan,0
1726037740.933779,35.45159430,139.63674047,42.527754,nan,0
1726037740.943958,35.45159411,139.63674090,42.527525,nan,0
1726037740.953757,35.45159392,139.63674134,42.527285,nan,0
1726037740.962648,35.45159373,139.63674177,42.527043,nan,0
1726037740.972229,35.45159355,139.63674221,42.526800,nan,0
1726037740.982293,35.45159336,139.63674265,42.526550,nan,0
1726037740.992433,35.45159317,139.63674308,42.526293,nan,0
1726037741.002278,35.45159298,139.63674352,42.526036,nan,0
1726037741.015094,35.45159279,139.63674395,42.525774,nan,0
1726037741.023757,35.45159260,139.63674439,42.525506,nan,0
1726037741.033558,35.45159241,139.63674482,42.525225,nan,0
1726037741.046829,35.45159214,139.63674620,42.532092,nan,0
1726037741.053718,35.45159195,139.63674663,42.531759,nan,0
1726037741.063639,35.45159177,139.63674707,42.531431,nan,0
1726037741.072185,35.45159158,139.63674750,42.531128,nan,0
1726037741.081998,35.45159139,139.63674794,42.530845,nan,0
1726037741.092224,35.45159121,139.63674838,42.530581,nan,0
1726037741.102340,35.45159102,139.63674881,42.530337,nan,0
1726037741.113571,35.45159083,139.63674925,42.530110,nan,0
1726037741.123662,35.45159065,139.63674968,42.529891,nan,0
1726037741.133165,35.45159046,139.63675012,42.529672,nan,0
1726037741.143831,35.45159028,139.63675056,42.529449,nan,0
1726037741.153746,35.45159009,139.63675099,42.529228,nan,0
1726037741.163575,35.45158991,139.63675143,42.529018,nan,0
1726037741.172401,35.45158972,139.63675186,42.528819,nan,0
1726037741.181841,35.45158954,139.63675230,42.528616,nan,0
1726037741.192386,35.45158936,139.63675274,42.528399,nan,0
1726037741.202213,35.45158917,139.63675317,42.528178,nan,0
1726037741.213741,35.45158899,139.63675361,42.527945,nan,0
1726037741.223556,35.45158880,139.63675404,42.527695,nan,0
1726037741.233478,35.45158862,139.63675448,42.527436,nan,0
1726037741.243747,35.45158844,139.63675491,42.527159,nan,0
1726037741.253526,35.45158826,139.63675535,42.526857,nan,0
1726037741.263494,35.45158807,139.63675578,42.526535,nan,0
1726037741.272327,35.45158789,139.63675622,42.526196,nan,0
1726037741.282427,35.45158771,139.63675665,42.525825,nan,0
1726037741.291875,35.45158752,139.63675709,42.525418,nan,0
1726037741.302513,35.45158734,139.63675752,42.524987,nan,0
1726037741.313627,35.45158716,139.63675795,42.524536,nan,0
1726037741.323841,35.45158697,139.63675839,42.524063,nan,0
1726037741.333670,35.45158679,139.63675882,42.523571,nan,0
1726037741.343241,35.45158661,139.63675925,42.523040,nan,0
1726037741.353760,35.45158642,139.63675969,42.522476,nan,0
1726037741.362921,35.45158624,139.63676012,42.521904,nan,0
1726037741.372397,35.45158605,139.63676055,42.521323,nan,0
1726037741.382182,35.45158587,139.63676098,42.520723,nan,0
1726037741.392030,35.45158569,139.63676141,42.520103,nan,0
1726037741.402226,35.45158550,139.63676185,42.519468,nan,0
1726037741.413713,35.45158532,139.63676228,42.518831,nan,0
1726037741.423738,35.45158513,139.63676271,42.518210,nan,0
1726037741.433595,35.45158495,139.63676314,42.517625,nan,0
1726037741.443712,35.45158476,139.63676357,42.517060,nan,0
1726037741.453573,35.45158458,139.63676401,42.516500,nan,0
1726037741.463714,35.45158440,139.63676444,42.515939,nan,0
1726037741.472189,35.45158421,139.63676487,42.515363,nan,0
1726037741.482373,35.45158403,139.63676530,42.514778,nan,0
1726037741.492154,35.45158385,139.63676573,42.514199,nan,0
1726037741.502139,35.45158366,139.63676617,42.513634,nan,0
1726037741.514338,35.45158348,139.63676660,42.513081,nan,0
1726037741.524750,35.45158330,139.63676703,42.512537,nan,0
1726037741.536624,35.45158308,139.63676746,42.537120,nan,0
1726037741.543560,35.45158289,139.63676789,42.536611,nan,0
1726037741.553338,35.45158271,139.63676833,42.536107,nan,0
1726037741.563151,35.45158253,139.63676876,42.535609,nan,0
1726037741.572464,35.45158235,139.63676919,42.535123,nan,0
1726037741.582342,35.45158217,139.63676963,42.534664,nan,0
1726037741.592412,35.45158199,139.63677006,42.534241,nan,0
1726037741.602366,35.45158181,139.63677049,42.533845,nan,0
1726037741.613246,35.45158163,139.63677092,42.533458,nan,0
1726037741.623722,35.45158145,139.63677135,42.533068,nan,0
1726037741.633601,35.45158127,139.63677179,42.532676,nan,0
1726037741.643952,35.45158109,139.63677222,42.532291,nan,0
1726037741.653568,35.45158091,139.63677265,42.531918,nan,0
1726037741.663451,35.45158073,139.63677308,42.531556,nan,0
1726037741.672219,35.45158055,139.63677352,42.531196,nan,0
1726037741.682335,35.45158037,139.63677395,42.530841,nan,0
1726037741.692346,35.45158019,139.63677438,42.530493,nan,0
1726037741.702199,35.45158001,139.63677481,42.530144,nan,0
1726037741.713397,35.45157983,139.63677525,42.529787,nan,0
1726037741.723523,35.45157965,139.63677568,42.529430,nan,0
1726037741.733650,35.45157947,139.63677611,42.529089,nan,0
1726037741.743533,35.45157929,139.63677654,42.528764,nan,0
1726037741.753654,35.45157911,139.63677697,42.528437,nan,0
1726037741.762634,35.45157893,139.63677740,42.528084,nan,0
1726037741.772370,35.45157875,139.63677783,42.527702,nan,0
1726037741.782360,35.45157857,139.63677826,42.527314,nan,0
1726037741.792177,35.45157839,139.63677869,42.526932,nan,0
1726037741.802296,35.45157821,139.63677912,42.526544,nan,0
1726037741.813098,35.45157803,139.63677955,42.526137,nan,0
1726037741.823629,35.45157785,139.63677998,42.525719,nan,0
1726037741.833582,35.45157767,139.63678041,42.525303,nan,0
1726037741.843719,35.45157749,139.63678084,42.524886,nan,0
1726037741.853622,35.45157731,139.63678127,42.524456,nan,0
1726037741.863182,35.45157713,139.63678170,42.524011,nan,0
1726037741.872283,35.45157695,139.63678212,42.523568,nan,0
1726037741.882182,35.45157676,139.63678255,42.523141,nan,0
1726037741.892316,35.45157658,139.63678298,42.522727,nan,0
1726037741.902330,35.45157640,139.63678341,42.522312,nan,0
1726037741.913719,35.45157622,139.63678383,42.521895,nan,0
1726037741.923148,35.45157604,139.63678426,42.521482,nan,0
1726037741.933684,35.45157586,139.63678469,42.521083,nan,0
1726037741.943826,35.45157568,139.63678511,42.520691,nan,0
1726037741.953526,35.45157549,139.63678554,42.520293,nan,0
1726037741.963435,35.45157531,139.63678597,42.519887,nan,0
1726037741.971888,35.45157513,139.63678639,42.519475,nan,0
1726037741.982545,35.45157495,139.63678682,42.519048,nan,0
1726037741.992146,35.45157477,139.63678724,42.518597,nan,0
1726037742.002383,35.45157459,139.63678767,42.518112,nan,0
1726037742.014830,35.45157441,139.63678810,42.517596,nan,0
1726037742.023301,35.45157423,139.63678852,42.517063,nan,0
1726037742.033730,35.45157405,139.63678895,42.516522,nan,0
1726037742.046517,35.45157377,139.63679032,42.523420,nan,0
1726037742.053926,35.45157359,139.63679074,42.522860,nan,0
1726037742.063669,35.45157341,139.63679117,42.522303,nan,0
1726037742.071938,35.45157323,139.63679160,42.521734,nan,0
1726037742.082080,35.45157305,139.63679202,42.521140,nan,0
1726037742.092451,35.45157287,139.63679245,42.520530,nan,0
1726037742.102268,35.45157269,139.63679287,42.519931,nan,0
1726037742.114025,35.45157252,139.63679330,42.519344,nan,0
1726037742.123642,35.45157234,139.63679372,42.518753,nan,0
1726037742.133502,35.45157216,139.63679415,42.518140,nan,0
1726037742.143914,35.45157198,139.63679458,42.517501,nan,0
1726037742.153752,35.45157181,139.63679500,42.516856,nan,0
1726037742.163917,35.45157163,139.63679543,42.516226,nan,0
1726037742.172220,35.45157145,139.63679586,42.515610,nan,0
1726037742.181948,35.45157128,139.63679628,42.514995,nan,0
1726037742.192617,35.45157110,139.63679671,42.514379,nan,0
1726037742.202432,35.45157093,139.63679714,42.513778,nan,0
1726037742.213934,35.45157075,139.63679756,42.513189,nan,0
1726037742.223774,35.45157058,139.63679799,42.512596,nan,0
1726037742.233525,35.45157040,139.63679841,42.512002,nan,0
1726037742.244045,35.45157022,139.63679884,42.511422,nan,0
1726037742.253920,35.45157005,139.63679927,42.510862,nan,0
1726037742.263747,35.45156987,139.63679969,42.510318,nan,0
1726037742.272348,35.45156970,139.63680012,42.509771,nan,0
1726037742.281719,35.45156952,139.63680054,42.509215,nan,0
1726037742.292553,35.45156935,139.63680097,42.508658,nan,0
1726037742.302468,35.45156917,139.63680139,42.508111,nan,0
1726037742.313594,35.45156900,139.63680182,42.507562,nan,0
1726037742.323941,35.45156882,139.63680224,42.506990,nan,0
1726037742.333107,35.45156864,139.63680267,42.506382,nan,0
1726037742.343715,35.45156847,139.63680309,42.505745,nan,0
1726037742.353634,35.45156829,139.63680352,42.505097,nan,0
1726037742.363851,35.45156811,139.63680394,42.504461,nan,0
1726037742.372279,35.45156794,139.63680436,42.503843,nan,0
1726037742.382410,35.45156776,139.63680478,42.503244,nan,0
1726037742.392112,35.45156758,139.63680521,42.502667,nan,0
1726037742.402226,35.45156740,139.63680563,42.502117,nan,0
1726037742.413682,35.45156722,139.63680605,42.501601,nan,0
1726037742.423623,35.45156705,139.63680648,42.501116,nan,0
1726037742.433921,35.45156687,139.63680690,42.500645,nan,0
1726037742.443288,35.45156669,139.63680732,42.500182,nan,0
1726037742.453723,35.45156651,139.63680774,42.499744,nan,0
1726037742.463556,35.45156633,139.63680817,42.499340,nan,0
1726037742.472454,35.45156616,139.63680859,42.498965,nan,0
1726037742.482347,35.45156598,139.63680901,42.498598,nan,0
1726037742.491746,35.45156580,139.63680943,42.498230,nan,0
1726037742.502476,35.45156562,139.63680986,42.497874,nan,0
1726037742.514313,35.45156545,139.63681028,42.497549,nan,0
1726037742.525141,35.45156527,139.63681070,42.497258,nan,0
1726037742.536685,35.45156513,139.63681112,42.517843,nan,0
1726037742.543597,35.45156496,139.63681155,42.517580,nan,0
1726037742.553758,35.45156478,139.63681197,42.517316,nan,0
1726037742.563538,35.45156460,139.63681239,42.517048,nan,0
1726037742.572504,35.45156443,139.63681281,42.516783,nan,0
1726037742.582448,35.45156425,139.63681323,42.516527,nan,0
1726037742.592355,35.45156408,139.63681366,42.516288,nan,0
1726037742.601895,35.45156390,139.63681408,42.516063,nan,0
1726037742.613950,35.45156373,139.63681450,42.515848,nan,0
1726037742.623767,35.45156355,139.63681492,42.515653,nan,0
1726037742.633949,35.45156338,139.63681534,42.515491,nan,0
1726037742.643846,35.45156320,139.63681576,42.515365,nan,0
1726037742.653571,35.45156303,139.63681619,42.515260,nan,0
1726037742.663933,35.45156285,139.63681661,42.515167,nan,0
1726037742.672184,35.45156268,139.63681703,42.515076,nan,0
1726037742.682512,35.45156251,139.63681745,42.514981,nan,0
1726037742.692270,35.45156233,139.63681787,42.514894,nan,0
1726037742.702085,35.45156216,139.63681829,42.514814,nan,0
1726037742.713971,35.45156198,139.63681871,42.514721,nan,0
1726037742.723958,35.45156181,139.63681913,42.514623,nan,0
1726037742.733785,35.45156164,139.63681955,42.514540,nan,0
1726037742.743992,35.45156146,139.63681997,42.514445,nan,0
1726037742.753593,35.45156129,139.63682039,42.514309,nan,0
1726037742.763852,35.45156112,139.63682081,42.514138,nan,0
1726037742.772390,35.45156094,139.63682123,42.513959,nan,0
1726037742.782226,35.45156077,139.63682165,42.513790,nan,0
1726037742.792354,35.45156060,139.63682207,42.513641,nan,0
1726037742.802252,35.45156042,139.63682249,42.513499,nan,0
1726037742.813581,35.45156025,139.63682290,42.513351,nan,0
1726037742.823752,35.45156008,139.63682332,42.513206,nan,0
1726037742.833954,35.45155991,139.63682374,42.513069,nan,0
1726037742.843962,35.45155973,139.63682416,42.512931,nan,0
1726037742.853747,35.45155956,139.63682458,42.512791,nan,0
1726037742.863561,35.45155939,139.63682500,42.512648,nan,0
1726037742.872259,35.45155921,139.63682542,42.512484,nan,0
1726037742.882365,35.45155904,139.63682584,42.512295,nan,0
1726037742.892195,35.45155887,139.63682626,42.512086,nan,0
1726037742.902565,35.45155870,139.63682668,42.511856,nan,0
1726037742.913241,35.45155852,139.63682709,42.511611,nan,0
1726037742.923760,35.45155835,139.63682751,42.511371,nan,0
1726037742.933763,35.45155818,139.63682793,42.511134,nan,0
1726037742.943586,35.45155800,139.63682835,42.510880,nan,0
1726037742.953805,35.45155783,139.63682877,42.510605,nan,0
1726037742.963274,35.45155766,139.63682919,42.510312,nan,0
1726037742.972493,35.45155749,139.63682961,42.509999,nan,0
1726037742.982246,35.45155731,139.63683002,42.509661,nan,0
1726037742.992372,35.45155714,139.63683044,42.509298,nan,0
1726037743.002438,35.45155697,139.63683086,42.508914,nan,0
1726037743.014725,35.45155680,139.63683127,42.508500,nan,0
1726037743.023395,35.45155662,139.63683169,42.508053,nan,0
1726037743.033592,35.45155645,139.63683211,42.507569,nan,0
1726037743.046842,35.45155617,139.63683345,42.516903,nan,0
1726037743.053749,35.45155600,139.63683387,42.516368,nan,0
1726037743.063911,35.45155583,139.63683429,42.515827,nan,0
1726037743.071843,35.45155566,139.63683470,42.515302,nan,0
1726037743.082366,35.45155549,139.63683512,42.514802,nan,0
1726037743.092328,35.45155532,139.63683553,42.514319,nan,0
1726037743.102198,35.45155515,139.63683595,42.513841,nan,0
1726037743.113921,35.45155498,139.63683637,42.513369,nan,0
1726037743.123394,35.45155481,139.63683678,42.512924,nan,0
1726037743.134012,35.45155463,139.63683720,42.512524,nan,0
1726037743.143726,35.45155446,139.63683762,42.512167,nan,0
1726037743.153936,35.45155429,139.63683803,42.511831,nan,0
1726037743.163739,35.45155412,139.63683845,42.511495,nan,0
1726037743.172143,35.45155395,139.63683886,42.511170,nan,0
1726037743.182518,35.45155378,139.63683928,42.510869,nan,0
1726037743.192190,35.45155361,139.63683969,42.510586,nan,0
1726037743.202395,35.45155344,139.63684011,42.510312,nan,0
1726037743.213843,35.45155327,139.63684053,42.510055,nan,0
1726037743.223562,35.45155310,139.63684094,42.509830,nan,0
1726037743.233424,35.45155293,139.63684135,42.509625,nan,0
1726037743.243743,35.45155275,139.63684177,42.509431,nan,0
1726037743.253578,35.45155258,139.63684218,42.509248,nan,0
1726037743.263726,35.45155241,139.63684260,42.509075,nan,0
1726037743.272412,35.45155224,139.63684301,42.508931,nan,0
1726037743.281882,35.45155206,139.63684343,42.508831,nan,0
1726037743.292487,35.45155189,139.63684384,42.508754,nan,0
1726037743.302374,35.45155172,139.63684425,42.508673,nan,0
1726037743.313937,35.45155154,139.63684467,42.508584,nan,0
1726037743.323755,35.45155137,139.63684508,42.508493,nan,0
1726037743.333583,35.45155120,139.63684549,42.508394,nan,0
1726037743.343759,35.45155102,139.63684590,42.508284,nan,0
1726037743.353920,35.45155085,139.63684632,42.508182,nan,0
1726037743.364016,35.45155068,139.63684673,42.508110,nan,0
1726037743.372210,35.45155050,139.63684714,42.508105,nan,0
1726037743.382001,35.45155033,139.63684755,42.508174,nan,0
1726037743.392254,35.45155016,139.63684797,42.508291,nan,0
1726037743.402387,35.45154998,139.63684838,42.508434,nan,0
1726037743.413862,35.45154981,139.63684879,42.508598,nan,0
1726037743.423925,35.45154964,139.63684921,42.508779,nan,0
1726037743.433406,35.45154946,139.63684962,42.508950,nan,0
1726037743.443909,35.45154929,139.63685003,42.509072,nan,0
1726037743.453897,35.45154912,139.63685044,42.509118,nan,0
1726037743.463786,35.45154894,139.63685086,42.509095,nan,0
1726037743.472357,35.45154877,139.63685127,42.509015,nan,0
1726037743.482275,35.45154860,139.63685168,42.508881,nan,0
1726037743.492061,35.45154843,139.63685209,42.508699,nan,0
1726037743.502361,35.45154826,139.63685251,42.508477,nan,0
1726037743.514312,35.45154809,139.63685292,42.508219,nan,0
1726037743.524777,35.45154792,139.63685333,42.507910,nan,0
1726037743.536743,35.45154763,139.63685374,42.516090,nan,0
1726037743.543579,35.45154746,139.63685415,42.515626,nan,0
1726037743.553766,35.45154729,139.63685457,42.515062,nan,0
1726037743.563844,35.45154712,139.63685498,42.514423,nan,0
1726037743.572381,35.45154696,139.63685539,42.513745,nan,0
1726037743.582380,35.45154679,139.63685580,42.513043,nan,0
1726037743.591848,35.45154662,139.63685621,42.512312,nan,0
1726037743.602370,35.45154645,139.63685662,42.511555,nan,0
1726037743.613706,35.45154628,139.63685703,42.510780,nan,0
1726037743.623764,35.45154611,139.63685744,42.510001,nan,0
1726037743.633818,35.45154594,139.63685785,42.509242,nan,0
1726037743.643231,35.45154577,139.63685826,42.508544,nan,0
1726037743.653930,35.45154560,139.63685867,42.507931,nan,0
1726037743.663530,35.45154543,139.63685908,42.507394,nan,0
1726037743.672541,35.45154526,139.63685949,42.506911,nan,0
1726037743.682234,35.45154509,139.63685990,42.506454,nan,0
1726037743.692549,35.45154492,139.63686031,42.506003,nan,0
1726037743.702712,35.45154475,139.63686072,42.505576,nan,0
1726037743.713569,35.45154458,139.63686113,42.505215,nan,0
1726037743.723912,35.45154441,139.63686154,42.504932,nan,0
1726037743.733753,35.45154424,139.63686194,42.504696,nan,0
1726037743.743957,35.45154407,139.63686235,42.504464,nan,0
1726037743.753729,35.45154390,139.63686276,42.504220,nan,0
1726037743.763533,35.45154373,139.63686317,42.503969,nan,0
1726037743.772234,35.45154357,139.63686358,42.503722,nan,0
1726037743.782385,35.45154340,139.63686399,42.503483,nan,0
1726037743.792087,35.45154323,139.63686440,42.503253,nan,0
1726037743.802122,35.45154306,139.63686481,42.503039,nan,0
1726037743.813887,35.45154289,139.63686522,42.502845,nan,0
1726037743.823672,35.45154272,139.63686563,42.502656,nan,0
1726037743.833840,35.45154255,139.63686604,42.502451,nan,0
1726037743.843629,35.45154238,139.63686645,42.502230,nan,0
1726037743.853473,35.45154221,139.63686685,42.502010,nan,0
1726037743.863672,35.45154204,139.63686726,42.501805,nan,0
1726037743.872298,35.45154187,139.63686767,42.501603,nan,0
1726037743.882123,35.45154170,139.63686808,42.501385,nan,0
1726037743.892323,35.45154153,139.63686849,42.501128,nan,0
1726037743.902322,35.45154136,139.63686889,42.500821,nan,0
1726037743.913152,35.45154119,139.63686930,42.500459,nan,0
1726037743.923834,35.45154102,139.63686971,42.500058,nan,0
1726037743.933442,35.45154085,139.63687012,42.499638,nan,0
1726037743.943744,35.45154068,139.63687052,42.499219,nan,0
1726037743.953674,35.45154051,139.63687093,42.498802,nan,0
1726037743.964482,35.45154034,139.63687134,42.498363,nan,0
