time_stamp,data_value
1726037735.625410,1.000000
1726037735.635490,1.000000
1726037735.645579,1.000000
1726037735.655629,1.000000
1726037735.665696,1.000000
1726037735.675756,1.000000
1726037735.685822,1.000000
1726037735.695879,1.000000
1726037735.705944,1.000000
1726037735.716000,1.000000
1726037735.726064,1.000000
1726037735.736130,1.000000
1726037735.746205,1.000000
1726037735.756265,1.000000
1726037735.766336,1.000000
1726037735.776395,1.000000
1726037735.786463,1.000000
1726037735.796517,1.000000
1726037735.806607,1.000000
1726037735.816670,1.000000
1726037735.826754,1.000000
1726037735.836821,1.000000
1726037735.846879,1.000000
1726037735.856936,1.000000
1726037735.867001,1.000000
1726037735.877064,1.000000
1726037735.887135,1.000000
1726037735.897195,1.000000
1726037735.907268,1.000000
1726037735.917320,1.000000
1726037735.927380,1.000000
1726037735.937457,1.000000
1726037735.947532,1.000000
1726037735.957584,1.000000
1726037735.967641,1.000000
1726037735.977698,1.000000
1726037735.987766,1.000000
1726037735.997828,1.000000
1726037736.008142,1.000000
1726037736.018159,1.000000
1726037736.028222,1.000000
1726037736.038291,1.000000
1726037736.048359,1.000000
1726037736.058411,1.000000
1726037736.068490,1.000000
1726037736.078555,1.000000
1726037736.088628,1.000000
1726037736.098705,1.000000
1726037736.108761,1.000000
1726037736.118816,1.000000
1726037736.128878,1.000000
1726037736.138936,1.000000
1726037736.148995,1.000000
1726037736.159054,1.000000
1726037736.169117,1.000000
1726037736.179186,1.000000
1726037736.189243,1.000000
1726037736.199309,1.000000
1726037736.209362,1.000000
1726037736.219695,1.000000
1726037736.229763,1.000000
1726037736.239833,1.000000
1726037736.249894,1.000000
1726037736.259950,1.000000
1726037736.270021,1.000000
1726037736.280099,1.000000
1726037736.290156,1.000000
1726037736.300173,1.000000
1726037736.310232,1.000000
1726037736.320255,1.000000
1726037736.330337,1.000000
1726037736.340437,1.000000
1726037736.350466,1.000000
1726037736.360549,1.000000
1726037736.370605,1.000000
1726037736.380675,1.000000
1726037736.390739,1.000000
1726037736.400807,1.000000
1726037736.410864,1.000000
1726037736.420928,1.000000
1726037736.430991,1.000000
1726037736.441076,1.000000
1726037736.451129,1.000000
1726037736.461190,1.000000
1726037736.471255,1.000000
1726037736.481319,1.000000
1726037736.491387,1.000000
1726037736.501410,1.000000
1726037736.511476,1.000000
1726037736.521534,1.000000
1726037736.531589,1.000000
1726037736.541651,1.000000
1726037736.551709,1.000000
1726037736.561769,1.000000
1726037736.571829,1.000000
1726037736.581887,1.000000
1726037736.591936,1.000000
1726037736.601997,1.000000
1726037736.612059,1.000000
1726037736.622124,1.000000
1726037736.632200,1.000000
1726037736.642258,1.000000
1726037736.652324,1.000000
1726037736.662382,1.000000
1726037736.672447,1.000000
1726037736.682510,1.000000
1726037736.692574,1.000000
1726037736.702635,1.000000
1726037736.712670,1.000000
1726037736.722730,1.000000
1726037736.732798,1.000000
1726037736.742865,1.000000
1726037736.752929,1.000000
1726037736.762985,1.000000
1726037736.773044,1.000000
1726037736.783131,1.000000
1726037736.793182,1.000000
1726037736.803248,1.000000
1726037736.813311,1.000000
1726037736.823374,1.000000
1726037736.833432,1.000000
1726037736.843489,1.000000
1726037736.853556,1.000000
1726037736.863613,1.000000
1726037736.873672,1.000000
1726037736.883733,1.000000
1726037736.893801,1.000000
1726037736.903863,1.000000
1726037736.913920,1.000000
1726037736.923974,1.000000
1726037736.934028,1.000000
1726037736.944090,1.000000
1726037736.954147,1.000000
1726037736.964174,1.000000
1726037736.974244,1.000000
1726037736.984303,1.000000
1726037736.994368,1.000000
1726037737.004437,1.000000
1726037737.014494,1.000000
1726037737.024551,1.000000
1726037737.034616,1.000000
1726037737.044685,1.000000
1726037737.054739,1.000000
1726037737.064801,1.000000
1726037737.074872,1.000000
1726037737.084938,1.000000
1726037737.094997,1.000000
1726037737.105074,1.000000
1726037737.115132,1.000000
1726037737.125187,1.000000
1726037737.135280,1.000000
1726037737.145347,1.000000
1726037737.155398,1.000000
1726037737.165466,1.000000
1726037737.175523,1.000000
1726037737.185595,1.000000
1726037737.195663,1.000000
1726037737.205722,1.000000
1726037737.215776,1.000000
1726037737.225838,1.000000
1726037737.235911,1.000000
1726037737.245965,1.000000
1726037737.256007,1.000000
1726037737.266071,1.000000
1726037737.276124,1.000000
1726037737.286186,1.000000
