time_stamp,data_value
1726037732.715972,-1.300000
1726037732.726031,-1.300000
1726037732.736098,-1.600000
1726037732.746170,-1.600000
1726037732.756230,-2.420000
1726037732.766272,-2.420000
1726037732.776325,-2.200000
1726037732.786381,-1.890000
1726037732.796443,-1.890000
1726037732.806510,-1.890000
1726037732.816564,-1.610000
1726037732.826627,-1.610000
1726037732.836776,0.800000
1726037732.846781,1.130000
1726037732.856836,1.130000
1726037732.866897,1.130000
1726037732.877027,1.480000
1726037732.887059,2.000000
1726037732.897155,2.000000
1726037732.907209,2.000000
1726037732.917280,1.970000
1726037732.927349,1.770000
1726037732.937411,1.770000
1726037732.947502,1.650000
1726037732.957572,1.650000
1726037732.967625,1.580000
1726037732.977699,1.580000
1726037732.987778,1.610000
1726037732.997838,1.610000
1726037733.007901,1.710000
1726037733.017957,1.710000
1726037733.028013,1.730000
1726037733.038076,1.730000
1726037733.048141,1.710000
1726037733.058199,1.710000
1726037733.068269,1.710000
1726037733.078326,1.690000
1726037733.088386,1.690000
1726037733.098443,1.690000
1726037733.108531,1.700000
1726037733.118593,1.700000
1726037733.128653,1.710000
1726037733.138726,1.710000
1726037733.149523,1.710000
1726037733.159591,1.710000
1726037733.169656,1.710000
1726037733.179719,1.710000
1726037733.189785,1.710000
1726037733.199847,1.710000
1726037733.209909,1.720000
1726037733.220001,1.720000
1726037733.230040,1.760000
1726037733.240100,1.760000
1726037733.250191,1.760000
1726037733.260243,1.760000
1726037733.270309,1.760000
1726037733.280372,1.760000
1726037733.290434,1.760000
1726037733.300497,1.770000
1726037733.310555,1.770000
1726037733.320620,1.770000
1726037733.330678,2.630000
1726037733.340745,2.630000
1726037733.350803,2.550000
1726037733.360868,2.550000
1726037733.370939,2.720000
1726037733.380990,2.720000
1726037733.391064,2.760000
1726037733.401128,2.760000
1726037733.411137,2.750000
1726037733.421201,2.750000
1726037733.431261,2.700000
1726037733.441338,2.700000
1726037733.451398,2.700000
1726037733.461471,2.700000
1726037733.471524,2.710000
1726037733.481582,2.710000
1726037733.491627,2.730000
1726037733.501689,2.730000
1726037733.511755,2.740000
1726037733.521812,2.740000
1726037733.531872,2.730000
1726037733.541945,2.730000
1726037733.552024,2.730000
1726037733.562075,2.730000
1726037733.572144,2.740000
1726037733.582203,2.740000
1726037733.592263,2.740000
1726037733.602327,2.740000
1726037733.612390,2.750000
1726037733.622452,2.750000
1726037733.632519,2.750000
1726037733.642585,2.750000
1726037733.652644,2.750000
1726037733.662698,2.750000
1726037733.672764,2.190000
1726037733.682835,2.190000
1726037733.692899,1.670000
1726037733.702963,1.670000
1726037733.713038,1.670000
1726037733.723093,1.670000
1726037733.733239,2.700000
1726037733.743268,2.700000
1726037733.753322,2.710000
1726037733.763382,2.710000
1726037733.773443,3.120000
1726037733.783509,3.120000
1726037733.793574,3.530000
1726037733.803638,3.530000
1726037733.813696,3.640000
1726037733.823779,3.640000
1726037733.833845,3.480000
1726037733.843901,3.480000
1726037733.853962,3.400000
1726037733.864000,3.400000
1726037733.874060,3.480000
1726037733.884130,3.480000
1726037733.894188,3.720000
1726037733.904255,3.720000
1726037733.914314,3.830000
1726037733.924374,3.830000
1726037733.934431,4.030000
1726037733.944496,4.030000
1726037733.954571,4.030000
1726037733.964635,4.030000
1726037733.974694,3.970000
1726037733.984785,3.970000
1726037733.994852,3.950000
1726037734.004909,3.950000
1726037734.014969,3.960000
1726037734.025039,3.960000
1726037734.035114,3.990000
1726037734.045198,3.990000
1726037734.055267,3.990000
1726037734.065318,3.990000
1726037734.075386,3.990000
1726037734.085437,3.990000
1726037734.095503,3.980000
1726037734.105685,3.980000
1726037734.115737,3.970000
1726037734.125800,3.970000
1726037734.135863,3.970000
1726037734.145935,3.970000
1726037734.156002,3.970000
1726037734.166062,3.970000
1726037734.176126,3.960000
1726037734.186190,3.960000
1726037734.196250,3.960000
1726037734.206310,3.960000
1726037734.216367,3.960000
1726037734.226427,3.960000
1726037734.236493,5.390000
1726037734.246599,5.390000
1726037734.256653,5.540000
1726037734.266717,5.540000
1726037734.276777,5.850000
1726037734.286830,5.850000
1726037734.296921,6.170000
1726037734.306977,6.170000
1726037734.317040,6.140000
1726037734.327099,6.140000
1726037734.337165,5.980000
1726037734.347216,5.980000
1726037734.357276,5.870000
1726037734.367344,5.840000
1726037734.377417,5.840000
1726037734.387471,5.840000
1726037734.397534,5.900000
1726037734.407591,5.900000
1726037734.417651,5.940000
1726037734.427770,5.950000
1726037734.437834,5.950000
1726037734.447885,5.920000
1726037734.457961,5.920000
1726037734.468014,5.890000
1726037734.478025,5.890000
1726037734.488082,5.890000
1726037734.498144,5.890000
1726037734.508225,5.900000
1726037734.518292,5.900000
1726037734.528362,5.890000
1726037734.538428,5.890000
1726037734.548480,5.890000
1726037734.558542,5.890000
1726037734.568618,5.590000
1726037734.578721,5.590000
1726037734.588753,5.590000
1726037734.598815,5.290000
1726037734.608880,5.280000
1726037734.618946,5.280000
1726037734.629042,4.950000
1726037734.639103,4.950000
1726037734.649164,4.710000
1726037734.659226,4.710000
1726037734.669297,5.280000
1726037734.679360,5.280000
1726037734.689421,6.310000
1726037734.699478,6.310000
1726037734.709552,7.480000
1726037734.719613,7.480000
1726037734.729670,8.200000
1726037734.739733,8.200000
1726037734.749791,8.890000
1726037734.759854,8.890000
1726037734.769943,8.780000
1726037734.780073,8.780000
1726037734.790109,8.530000
1726037734.800178,8.530000
1726037734.810237,8.030000
1726037734.820297,8.030000
1726037734.830369,7.790000
